id,genre_ids,title,rating,release,ogLanguage,overview
13027,"[9648, 53, 28]",Eagle Eye,6.4,2008-09-25,en,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them."
346685,"[80, 18, 9648, 53]",The Girl on the Train,6.4,2016-10-07,en,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds."
294795,"[14, 9648, 53, 18]",The 9th Life of Louis Drax,6.4,2016-09-01,en,A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality.
156711,"[35, 10749]",Austenland,6.4,2013-08-16,en,"Obsessed with the BBC production of ""Pride and Prejudice"", a woman travels to a Jane Austen theme park in search for her perfect gentleman."
152795,"[18, 878, 16]",The Congress,6.4,2014-07-24,en,"An aging, out-of-work actress accepts one last job, though the consequences of her decision affect her in ways she didn't consider."
84306,"[10749, 35, 18]",Liberal Arts,6.4,2012-09-14,en,"Newly single, 35, and uninspired by his job, Jesse Fisher worries that his best days are behind him. But no matter how much he buries his head in a book, life keeps pulling Jesse back. When his favorite college professor invites him to campus to speak at his retirement dinner, Jesse jumps at the chance. He is prepared for the nostalgia of the dining halls and dorm rooms, the parties and poetry seminars; what he doesn’t see coming is Zibby – a beautiful, precocious, classical-music-loving sophomore. Zibby awakens scary, exciting, long-dormant feelings of possibility and connection that Jesse thought he had buried forever."
20048,"[35, 10749]",Confessions of a Shopaholic,6.4,2009-02-05,en,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company."
10471,[35],Next Friday,6.4,2000-01-12,en,"A streetwise man flees South Central Los Angeles, heading to the suburbs and his lottery-winner uncle and cousin, to avoid a neighborhood thug with a grudge who has just escaped from prison."
621151,"[53, 27, 14]",Spell,6.4,2020-10-30,en,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies."
528491,"[80, 35]",WHAT DID JACK DO?,6.4,2018-05-19,en,"In a locked down train station, a homicide detective conducts an interview with a tormented monkey  who is suspected of murder."
72784,[53],The Loft,6.4,2015-01-30,en,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant."
19344,"[18, 10749]",Loving Annabelle,6.4,2006-03-10,en,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law."
583268,"[18, 10749, 35]","Someone, Somewhere",6.4,2019-09-11,fr,"Rémy and Mélanie live next door to each other in Paris but have never met. The two thirty-year-old Parisians search for connections online, but never have much success. Falling deeper into loneliness and depression, both decide to start attending regular therapy. With the help of their therapists, they uncover the real roots of their issues, and find that the connection they were both searching for is much closer than they thought."
467824,"[878, 28, 53, 18]",Illang: The Wolf Brigade,6.4,2018-10-19,ko,"In 2029, the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby."
250225,"[18, 9648, 10749]",The Duke of Burgundy,6.4,2014-10-18,en,"Day in and day out, lovers Cynthia and Evelyn enact an elaborate sadomasochistic fantasy as mistress and maid. But as their ritual of domination and submission begins to turn stale, Cynthia yearns for something more conventional, while Evelyn tries to push their taboos even further."
200713,[35],9 Month Stretch,6.4,2013-11-11,fr,"Ariane Felder is pregnant! This is surprising with her being a young hardened judge with strict morals.  But what is more surprising is that, according to paternity testing, the child's father is none other than Bob, a criminal from the prosecution charged with an atrocious attack!  Ariane doesn't remember any of what has happened, so she has no idea what to expect..."
352885,[18],The Book of Love,6.4,2017-01-13,en,"After tragedy strikes Henry and Penny, he befriends a tenacious young girl and discovers she is constructing a raft to sail across the Atlantic to find her lost father. Together, along with some unlikely friends, they set forth to construct the vessel and subsequently rebuild their lives."
13161,[35],Big Stan,6.4,2007-06-06,en,Rob Schneider writes and stars in this comedy about a nerdy con man whose swindling ways land him a stiff prison sentence. Terrified at the prospect of being raped in prison he enlists the aid of a mysterious kung-fu expert to teach him how to fight.
8665,"[18, 36, 10752, 53, 9648]",K-19: The Widowmaker,6.4,2002-07-19,en,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster."
672582,[27],The Deep House,6.4,2021-11-05,en,"While diving in a remote French lake, a couple of YouTubers who specialize in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realize the worst is yet to come: they are not alone in the house."
525041,"[10749, 35]",A Christmas Prince: The Royal Wedding,6.4,2018-11-30,en,"A year after Amber helped Richard secure the crown. The two are set to tie the knot in a royal Christmas wedding — but their plans are jeopardized when Amber finds herself second-guessing whether or not she's cut out to be queen, and Richard is faced with a political crisis that threatens to tarnish not only the holiday season but the future of the kingdom."
240832,"[28, 878]",Lucy,6.4,2014-07-25,en,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic."
49527,"[28, 53, 80]",Man on a Ledge,6.4,2012-01-27,en,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled."
20526,"[12, 28, 878]",TRON: Legacy,6.4,2010-12-17,en,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world."
18585,"[10749, 35, 18]",The Ramen Girl,6.4,2009-05-26,en,"An American woman is stranded in Tokyo after breaking up with her boyfriend. Searching for direction in life, she trains to be a râmen chef under a tyrannical Japanese master."
11427,"[9648, 27, 53]",Dead End,6.4,2003-12-12,en,"Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life."
328589,"[35, 18]",The Lady in the Van,6.4,2015-12-04,en,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who ‘temporarily’ parked her van in Bennett’s London driveway and proceeded to live there for 15 years."
85870,[18],My Way,6.4,2012-04-16,fr,"A biopic of French pop star Claude Francois, most famous for co-writing the song 'My Way'. Tracing his life from his childhood in Egypt through his success in France to his untimely death in Paris in 1978."
670266,"[28, 27]",Tremors: Shrieker Island,6.4,2020-10-20,en,"Graboids are illegally taken to a new island resort by a rich playboy as a dangerous form of trophy hunting, and Burt Gummer steps up to save the day."
84184,"[35, 18, 10749]",Celeste & Jesse Forever,6.4,2012-08-03,en,"Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each other’s sentences. They are forever linked in their friends’ minds as the perfect couple – she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback?"
16353,"[12, 28, 53]",Ong Bak 2,6.4,2008-12-04,th,Moments from death a young man is rescued by a renowned warrior. Realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. As he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father.
1988,"[18, 53]",A Mighty Heart,6.4,2007-06-22,en,"Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death."
79218,"[16, 10751, 10770]",Ice Age: A Mammoth Christmas,6.4,2011-11-24,en,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!"
48466,"[16, 35]",Scared Shrekless,6.4,2010-10-28,en,"Shrek challenges Donkey, Puss in Boots and his other fairy tale character friends to spend the night in Lord Farquaad's haunted castle, telling scary stories to see who can resist becoming scared and stay the longest."
41592,"[10402, 10749, 18]",StreetDance 3D,6.4,2010-09-27,en,"In order to win the Street Dance Championships, a dance crew is forced to work with ballet dancers from the Royal Dance School in exchange for rehearsal space."
12568,"[18, 10749]",Brideshead Revisited,6.4,2008-07-25,en,"Based on Evelyn Waugh's 1945 classic British novel, Brideshead Revisited is a poignant story of forbidden love and the loss of innocence set in England prior to the Second World War."
503616,"[10749, 35]",Second Act,6.4,2018-12-21,en,"Maya, a 40-year-old woman struggling with frustrations from unfulfilled dreams. Until that is, she gets the chance to prove to Madison Avenue that street smarts are as valuable as book smarts, and that it is never too late for a second act."
267863,"[35, 10749]",Walking on Sunshine,6.4,2014-09-25,en,"Set to the music of popular hit songs from the 1980s. A beautiful coastal village, present day Italy. After a whirlwind romance, Maddie is preparing to marry gorgeous Italian Raf, and has invited her sister Taylor to the wedding. Unbeknownst to Maddie, however, Raf is Taylor's ex-holiday flame, and the love of her life..."
14195,"[53, 35, 80]",Cecil B. Demented,6.4,2000-08-11,en,An insane independent film director and his renegade group of demented filmmakers kidnap an A-list Hollywood actress and force her to star in their underground film.
14055,"[18, 35, 10749]",Starter for 10,6.4,2006-10-15,en,"In 1985, against the backdrop of Thatcherism, Brian Jackson enrolls in the University of Bristol, a scholarship boy from seaside Essex with a love of knowledge for its own sake and a childhood spent watching University Challenge, a college quiz show. At Bristol he tries out for the Challenge team and falls under the spell of Alice, a lovely blond with an extensive sexual past."
464882,"[28, 16, 35]",Batman vs. Two-Face,6.4,2017-10-08,en,"Former Gotham City District Attorney Harvey Dent, one side of his face scarred by acid, goes on a crime spree based on the number '2'. All of his actions are decided by the flip of a defaced, two-headed silver dollar."
417859,"[16, 12, 35, 10751]",Puss in Boots,6.4,2011-10-28,en,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots."
395992,"[27, 878, 53]",Life,6.4,2017-03-24,en,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected."
320588,"[35, 18, 10749]","Hello, My Name Is Doris",6.4,2016-03-11,en,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.
309304,"[35, 18]",Grandma,6.4,2015-09-18,en,"Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future."
242088,"[35, 18]",The Trip to Italy,6.4,2014-08-15,en,"Years after their successful restaurant review tour of Northern Britain, Steve Coogan and Rob Brydon are commissioned for a new tour in Italy."
35320,"[35, 18, 10751]",School of Life,6.4,2005-02-19,en,"At Fallbrook Middle School, the annual student-elected Teacher of the Year award is held. And every year for the last 43 years Norman Warner or most fondly called Stormin' Norman Warner has won the award. Now that he has died, the burden of carrying the legacy falls into the hands of Matt Warner, the son of the late Norman Warner who has always lived in the shadow of his father."
768520,"[35, 10749, 18]",A California Christmas,6.4,2020-12-14,en,"With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas."
251981,"[9648, 18, 80, 53]",The World of Kanako,6.4,2015-12-04,ja,"When Kanako, a model daughter and a brilliant student, disappears, her mother asks her ex-husband, a violent former policeman, to find her. As his investigation progresses, his idealized image of Kanako cracks: the girl hides a dark life that her father can not even imagine."
193610,"[35, 10749]",The Other Woman,6.4,2014-04-25,en,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB."
58232,"[35, 10749]",Chalet Girl,6.4,2011-02-02,en,"While working a job at an exclusive ski resort to support her Dad, Kim learns to snowboard and is so good at it that she enters a competition with a huge cash prize. She has to dig deep to overcome her fears, but her life gets more complicated through her spoken-for boss, Jonny."
16690,"[12, 14, 16, 10751]",Return to Never Land,6.4,2002-02-14,en,"In 1940, the world is besieged by World War II. Wendy, all grown up, has two children; including Jane, who does not believe Wendy's stories about Peter Pan."
412000,"[53, 80, 9648]",Small Town Crime,6.4,2018-01-19,en,"Mike Kendall, a disgraced ex-cop, is fighting a losing battle with the bottle. When he finds a woman left for dead at the side of a road, Kendall turns private eye to track down her killers, taking one last shot at redemption."
2655,"[18, 27, 9648, 53]",What Lies Beneath,6.4,2000-07-21,en,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on."
775996,"[53, 28, 878]",Outside the Wire,6.4,2021-01-15,en,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device."
429189,"[18, 10749]",Wonder Wheel,6.4,2017-12-01,en,"The story of four characters whose lives intertwine amid the hustle and bustle of the Coney Island amusement park in the 1950s: Ginny, an emotionally volatile former actress now working as a waitress in a clam house; Humpty, Ginny’s rough-hewn carousel operator husband; Mickey, a handsome young lifeguard who dreams of becoming a playwright; and Carolina, Humpty’s long-estranged daughter, who is now hiding out from gangsters at her father’s apartment."
352157,[18],Marguerite,6.4,2016-03-11,fr,"Paris in the 1920s. Marguerite Dumont is a wealthy woman with a passion for music and the opera. For years, she has performed regularly for a circle of guests. But Marguerite sings tragically out of tune and no one has ever told her. Her husband and her close friends have always encouraged her in her illusions. Things become very complicated the day she gets it into her head to perform in front of a genuine public, at the Opera."
266285,"[18, 37]",The Salvation,6.4,2015-02-27,da,"In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone."
123553,"[14, 28, 9648]",The Mortal Instruments: City of Bones,6.4,2013-08-21,en,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future."
467938,"[28, 53, 27]",Revenge,6.4,2018-05-11,fr,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.
352498,"[18, 10749]",First Girl I Loved,6.4,2016-10-18,en,"Seventeen-year-old Anne just fell in love with Sasha, the most popular girl at her L.A. public high school. But when Anne tells her best friend, Clifton—who has always harbored a secret crush on her—he does his best to get in the way."
301804,"[18, 14, 27, 53]",Before I Wake,6.4,2018-01-05,en,An orphaned child's dreams—and nightmares—manifest physically as he sleeps.
5174,"[28, 35, 80]",Rush Hour 3,6.4,2007-08-10,en,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?"
17622,"[28, 53]",Fifty Dead Men Walking,6.4,2009-08-21,en,"It's 1989, and in a Belfast torn apart by conflict and terrorism, petty criminal Marty McGartland is recruited by the British police to infiltrate the IRA. Guided by Special Forces officer 'Fergus', McGartland gains unparalleled insight into the organisation's dealings, providing his British handler with priceless, life-saving information. Based on a true story."
14001,[27],Dead Silence,6.4,2007-03-16,en,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected."
13250,"[80, 18, 53]",Butterfly on a Wheel,6.4,2007-07-27,en,A sociopathic kidnapper methodically pushes a desperate pair of parents to their absolute breaking point.
3981,"[35, 10749]",What Women Want,6.4,2000-12-15,en,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him."
460668,"[35, 10749]",I Feel Pretty,6.4,2018-04-20,en,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.
212231,[18],Kid Cannabis,6.4,2014-04-18,en,An eighteen year old high school drop out and his twenty-seven year old friend start trafficking marijuana across the border of Canada in order to make money and their lives are changed forever.
8922,"[27, 53]",Jeepers Creepers,6.4,2001-08-31,en,A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.
576004,"[35, 27]",Porno,6.4,2020-05-08,en,"When a group of naive teens working at a movie theater in a small Christian town discover a mysterious film hidden in its basement, they unleash an alluring succubus who gives them a sex education…written in blood."
316727,"[28, 27, 53]",The Purge: Election Year,6.4,2016-07-01,en,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night."
81025,"[18, 10749, 35]",Salmon Fishing in the Yemen,6.4,2012-03-09,en,A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.
9928,"[16, 35, 10751, 878]",Robots,6.4,2005-03-11,en,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete."
544431,"[18, 9648, 80]",The Clovehitch Killer,6.4,2018-11-16,en,A picture-perfect family is torn apart after Tyler finds a cache of disturbing images in his father's possession. He begins to suspect that the man he trusts most in the world may be responsible for the murder of 13 women ten years prior.
521034,"[10751, 14, 18]",The Secret Garden,6.4,2020-08-14,en,"Mary Lennox is born in India to wealthy British parents who never wanted her. When her parents suddenly die, she is sent back to England to live with her uncle. She meets her sickly cousin, and the two children find a wondrous secret garden lost in the grounds of Misselthwaite Manor."
387893,"[12, 16, 35, 10751, 10770]",Ice Age: The Great Egg-Scapade,6.4,2016-03-20,en,"A harried prehistoric bird mother entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbours, business booms at his new egg-sitting service. However, dastardly pirate bunny, Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt."
356298,"[35, 18]",Don't Think Twice,6.4,2016-07-22,en,"An improv group deals with several crises, including the loss of their lease and one member hitting the big time."
238615,"[878, 9648, 53]",Self/less,6.4,2015-07-10,en,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.
429203,"[35, 80, 18]",The Old Man & the Gun,6.4,2018-09-28,en,"The true story of Forrest Tucker, from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public. Wrapped up in the pursuit are a detective, who becomes captivated with Forrest’s commitment to his craft, and a woman, who loves him in spite of his chosen profession."
426230,"[35, 18, 10402]",Band Aid,6.4,2017-06-02,en,A couple who can't stop fighting embark on a last-ditch effort to save their marriage: turning their fights into songs and starting a band.
11845,"[10749, 18]",Intimacy,6.4,2001-01-20,en,"Jay, a failed musician, walked out of his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon a woman comes to his house for graphic, almost wordless, sex. One day Jay follows her and finds out about the rest of her life (and that her name is Claire). This eventually disrupts their relationship."
5653,"[18, 36]",Luther,6.4,2003-10-30,en,"During the early 16th Century idealistic German monk Martin Luther, disgusted by the materialism in the church, begins the dialogue that will lead to the Protestant Reformation."
683287,[35],Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,6.4,2020-05-12,en,Kimmy's a famous author and she's about to marry a prince! But first she has to foil the Reverend's evil plot. It's your move: What should Kimmy do next?
432383,"[16, 10751]",Luis and the Aliens,6.4,2018-12-31,de,"The story 11-year-old Luis who makes friends with three loveable little aliens, who crash their UFO into his house. In return for Luis' help in finding the home-shopping channel stuff they came for, they save Luis from boarding school - and an exciting adventure follows."
397722,"[18, 53]",Thoroughbreds,6.4,2018-03-09,en,"Two teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. In the process, they learn that neither is what she seems to be, and that a murder might solve both of their problems."
241554,[28],Run All Night,6.4,2015-03-13,en,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right."
111479,"[18, 10402]",CBGB,6.4,2013-10-11,en,A look at New York's dynamic punk rock scene through the lens of the ground-breaking Lower East Side club started by eccentric Hilly Kristal in 1973 which launched thousands of bands.
71688,"[36, 18]",The Iron Lady,6.4,2012-01-13,en,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power."
11529,"[35, 10749]",Sweet Home Alabama,6.4,2002-09-27,en,"New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past."
8414,[18],Interview,6.4,2007-07-13,en,"After falling out with his editor, a fading political journalist is forced to interview America's most popular soap actress."
8359,"[10751, 35, 18]",Kit Kittredge: An American Girl,6.4,2008-07-02,en,"The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit, leading a splendid cast in the first ever ""American Girl"" theatrical movie. In order to keep their home, Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen, Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal, and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job, committed by someone they know. So if it wasn't Will, then who did it."
567690,[18],Dear Evan Hansen,6.4,2021-09-24,en,"Evan Hansen, a high schooler with social anxiety, unintentionally gets caught up in a lie after the family of a classmate who committed suicide mistakes one of Hansen’s letters for their son’s suicide note."
433501,"[80, 53, 18]",City of Lies,6.4,2021-03-19,en,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies."
381890,"[35, 14, 10749]",The Mermaid,6.4,2016-02-19,zh,"A playboy business tycoon, Liu Xuan, purchases the Green Gulf, a wildlife reserve, for a sea reclamation project, and uses sonar technology to get rid of the sea life in the area. Unknown to him, the Green Gulf is the home of merpeople, and the sonar has caused many of them to succumb to illness or die. Xuan's business ventures in the area are threatened when he crosses paths with the mermaid, Shan, who is sent to avenge her people."
157360,[35],In a World...,6.4,2013-08-09,en,"An underachieving vocal coach is motivated by her father, the king of movie-trailer voice-overs, to pursue her aspirations of becoming a voice-over star. Amidst pride, sexism and family dysfunction, she sets out to change the voice of a generation."
61891,"[18, 36, 53]",Anonymous,6.4,2011-10-28,en,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays."
34769,"[18, 28, 35, 80]",Defendor,6.4,2010-02-26,en,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents."
19955,"[35, 10749]",I Do,6.4,2006-11-11,fr,"Life is easy for 43-year-old Luis, a happy single guy, fulfilled in his job of star nose with a perfume creation company, cosseted by his mother and five sisters. It could have lasted for a whole life, but fed up with mollycoddling and helping him, his mother and sisters decide it's time he got married, and the sooner the better!"
8584,"[12, 28, 35, 37]",Shanghai Noon,6.4,2000-05-26,en,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment."
774741,"[16, 35, 10751]",Diary of a Wimpy Kid,6.4,2021-12-03,en,Greg Heffley is a scrawny but ambitious kid with an active imagination and big plans to be rich and famous – he just has to survive middle school first.
352186,[35],Good Kids,6.4,2016-10-21,en,Four high school students look to redefine themselves after graduation.
297608,"[27, 9648, 53]",The Taking of Deborah Logan,6.4,2014-10-21,en,"What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all."
175291,"[35, 80, 18]",Cheap Thrills,6.4,2013-03-08,en,"Recently fired and facing eviction, a new dad has his life turned upside down when he meets a wealthy couple who offer a path to financial security... but at a price."
121674,"[18, 10749]",Great Expectations,6.4,2013-11-08,en,"Miss Havisham, a wealthy spinster who wears an old wedding dress and lives in the dilapidated Satis House, asks Pip's 'Uncle Pumblechook' to find a boy to play with her adopted daughter Estella. Pip begins to visit Miss Havisham and Estella, with whom he falls in love, then Pip—a humble orphan—suddenly becomes a gentleman with the help of an unknown benefactor."
32084,"[18, 10752]",Lebanon,6.4,2009-10-01,he,"During the First Lebanon War in 1982, a lone tank and a paratroopers platoon are dispatched to search a hostile town."
17202,"[35, 18]",Why Did I Get Married?,6.4,2007-10-12,en,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage"
2133,"[28, 12, 18, 53]",The Perfect Storm,6.4,2000-06-30,en,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure."
500852,[28],Miss Bala,6.4,2019-02-01,en,"Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength."
60420,"[18, 10749]",Like Crazy,6.4,2011-10-28,en,"A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa."
44750,"[35, 18]",The Winning Season,6.4,2009-01-19,en,A comedy centered on a has-been coach who is given a shot at redemption when he's asked to run his local high school's girls basketball team
44147,"[28, 35]",Wild Target,6.4,2010-10-29,en,"Victor Maynard is a middle-aged, solitary assassin who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims. After sparing her life, he unexpectedly acquires a young apprentice. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client."
